labels,movieId,imdbId,title,tmdbId,year,countries,languages,plot,imdbRating,imdbVotes,released,runtime,poster,revenue,budget,url
Movie,8781,0368008,"Manchurian Candidate, The",14462,2004,USA,English,"In the midst of the Gulf War, soldiers are kidnapped and brainwashed for sinister purposes.",6.6,84637,2004-07-30,129,https://image.tmdb.org/t/p/w440_and_h660_face/4xEWtEbKK2EXMZ8UPff8hDCSiVW.jpg,96105964,80000000,https://themoviedb.org/movie/14462
Movie,8783,0368447,"Village, The",6947,2004,USA,English,"The population of a small, isolated countryside village believe that their alliance with the mysterious creatures that inhabit the forest around them is coming to an end.",6.5,189483,2004-07-30,108,https://image.tmdb.org/t/p/w440_and_h660_face/v7UvYtKfIVaHLaHwVgfalyrK7Ho.jpg,256697520,60000000,https://themoviedb.org/movie/6947
Movie,8784,0333766,Garden State,401,2004,USA,English; Klingon,A quietly troubled young man returns home for his mother's funeral after being estranged from his family for a decade.,7.6,185069,2004-08-20,102,https://image.tmdb.org/t/p/w440_and_h660_face/raSYdKdWpzRyUeJuRlfacmQmXtd.jpg,26781723,2500000,https://themoviedb.org/movie/401
Movie,8785,0043313,Early Summer (Bakushû),50247,1951,Japan,Japanese,"A family chooses a match for their daughter Noriko, but she, surprisingly, has her own plans.",8.3,4271,1972-08-02,124,https://image.tmdb.org/t/p/w440_and_h660_face/qVJsIMOYT7pNEldMttuATep6mtB.jpg,,,https://themoviedb.org/movie/50247
Movie,8790,0286921,Revengers Tragedy,23750,2002,UK,English,From cult director Alex Cox (Repo Man; Sid and Nancy) comes this modernised adaptation of Thomas Middleton's celebrated play from 1607. It tells the story of a man whose wife is murdered on...,6.6,714,2003-02-14,109,https://image.tmdb.org/t/p/w440_and_h660_face/fEK4YWsGCC4Rg8wDSeohr0RcZPG.jpg,,,https://themoviedb.org/movie/23750
Movie,8795,0275083,Musa the Warrior (Musa),23305,2001,South Korea; China,Mandarin; Korean,"1375. Nine Koryo warriors, envoys exiled by Imperial China, battle to protect a Chinese Ming Princess from Mongolian troops.",7.2,9911,2001-09-07,158,https://image.tmdb.org/t/p/w440_and_h660_face/eF6DTVSZJE4zXi5UqAfRc08qyYk.jpg,,,https://themoviedb.org/movie/23305
Movie,8796,0060438,"Funny Thing Happened on the Way to the Forum, A",17768,1966,USA; UK,English,A wily slave must unite a virgin courtesan and his young smitten master to earn his freedom.,7.0,6621,1966-10-16,99,https://image.tmdb.org/t/p/w440_and_h660_face/Av4uAxlFz0BDKHJA6b01DQI6guJ.jpg,,,https://themoviedb.org/movie/17768
Movie,8797,0064921,Salesman,27375,1968,USA,English,"Four relentless door-to-door salesmen deal with constant rejection, homesickness and inevitable burnout as they go across the country selling very expensive bibles to low-income Catholic families.",7.9,3313,,85,https://image.tmdb.org/t/p/w440_and_h660_face/gQhe7uWygmAiQ6HNA7Jeys4wdbk.jpg,,105000,https://themoviedb.org/movie/27375
Movie,8798,0369339,Collateral,1538,2004,USA,English; Spanish,A cab driver finds himself the hostage of an engaging contract killer as he makes his rounds from hit to hit during one night in Los Angeles. He must find a way to save both himself and one last victim.,7.6,287736,2004-08-06,120,https://image.tmdb.org/t/p/w440_and_h660_face/iOpi3ut5DhQIbrVVjlnmfy2U7dI.jpg,217764291,65000000,https://themoviedb.org/movie/1538
Movie,8799,0361841,Little Black Book,14846,2004,USA,English,"A woman snoops through her boyfriend's palm pilot and reveals his former girlfriends, which causes her to question why they're still listed in his little black book.",5.2,14784,2004-08-06,111,https://image.tmdb.org/t/p/w440_and_h660_face/c6TD54dLIryqhQAOdGExy8Lie1l.jpg,22034832,35000000,https://themoviedb.org/movie/14846
Movie,8800,0345061,Code 46,2577,2003,UK,English,"A futuristic 'Brief Encounter', a love story in which the romance is doomed by genetic incompatibility.",6.3,17776,2004-09-17,93,https://image.tmdb.org/t/p/w440_and_h660_face/4Su6C8PRjYvoTStkI5vOzfG2DBJ.jpg,,7500000,https://themoviedb.org/movie/2577
Movie,8807,0366551,Harold and Kumar Go to White Castle,11282,2004,USA; Canada; Germany,English; Hindi,An Asian-American office worker and his Indian stoner friend embark on a quest to satisfy their desire for White Castle burgers.,7.1,151972,2004-07-30,88,https://image.tmdb.org/t/p/w440_and_h660_face/5vO7R4xYlDipTp8gzfRbWegO8eb.jpg,23936908,9000000,https://themoviedb.org/movie/11282
Movie,8808,0368933,"Princess Diaries 2: Royal Engagement, The",11130,2004,USA,English; Greek; French; Spanish,"Now settled in Genovia, Princess Mia faces a new revelation: she is being primed for an arranged marriage to an English suitor.",5.7,50821,2004-08-11,113,https://image.tmdb.org/t/p/w440_and_h660_face/q4BAu7ksjFISEKMGmFjrxZK9cDg.jpg,95149435,40000000,https://themoviedb.org/movie/11130
Movie,8810,0370263,AVP: Alien vs. Predator,395,2004,USA; UK; Czech Republic; Canada; Germany,English; Italian,"During an archaeological expedition on Bouvetøya Island in Antarctica, a team of archaeologists and other scientists find themselves caught up in a battle between the two legends. Soon, the team realize that only one species can win.",5.6,139204,2004-08-13,101,https://image.tmdb.org/t/p/w440_and_h660_face/2DKoPom57PVtJWcJlq7bS7JpahU.jpg,171183863,70000000,https://themoviedb.org/movie/395
Movie,8811,0403703,Yu-Gi-Oh!,11052,2004,Japan; USA,English,"Underneath the sands of Egypt, Anubis, an ancient evil spirit, has awakened. It's up to Yugi, who defeated Anubis centuries ago, to use his skill and determination to rid the world of evil once again.",4.4,6128,2004-08-13,89,https://image.tmdb.org/t/p/w440_and_h660_face/3VD5QDTu0rQgRvERBMXtAvg0oIC.jpg,29170410,20000000,https://themoviedb.org/movie/11052
Movie,8813,0361309,We Don't Live Here Anymore,23601,2004,USA; Canada,English,An indiscretion between two close friends tears down their respective marriages.,6.4,8072,2004-09-03,101,https://image.tmdb.org/t/p/w440_and_h660_face/olTF9fIIetRigm2ieFXWwQsLjON.jpg,2037545,3000000,https://themoviedb.org/movie/23601
Movie,8814,0364751,Without a Paddle,10762,2004,USA; New Zealand,English,"After their friend dies, three men decide to fulfill their childhood promise by going on a camping expedition for the lost D.B. Cooper bounty, with calamitous results.",5.9,36565,2004-08-20,95,https://image.tmdb.org/t/p/w440_and_h660_face/xKzeJSBOMfPLtE5fzviroW4qIPo.jpg,69631118,19000000,https://themoviedb.org/movie/10762
Movie,8819,0061595,Double Trouble,45335,1967,USA,English,"When singer Guy Lambert goes on tour in Europe, he is pursued by two beautiful women, bumbling jewel thieves, and a mysterious killer.",5.1,903,1967-04-05,91,https://image.tmdb.org/t/p/w440_and_h660_face/dYiq2xBmP02Ikj24POC9BKw6p3k.jpg,1600000,,https://themoviedb.org/movie/45335
Movie,8820,0061015,Spinout,18690,1966,USA,English,Band singer/race driver Mike McCoy must choose between marrying a beautiful rich girl and driving her father's car in a prestigious race.,5.7,1222,1966-12-14,90,https://image.tmdb.org/t/p/w440_and_h660_face/7ywMvfFbb94HxxpjEtCeWyuis41.jpg,,,https://themoviedb.org/movie/18690
Movie,8821,0059255,Harum Scarum,7506,1965,USA,English,American singer Johnny Tyrone is enlisted by sinister forces to assassinate an Arab king whose daughter he has fallen in love with.,4.7,1084,1965-12-15,95,https://image.tmdb.org/t/p/w440_and_h660_face/8E0ZR2ptMfxg4dCylzHIa5v3vIK.jpg,,,https://themoviedb.org/movie/7506
Movie,8823,0086370,"Sting II, The",36912,1983,USA,English; French,Lonnegan is planning to get back at Gondorff and Hooker for bilking him out of half a million. At the same time Gondorff and Hooker are planning their next caper. And their mark is a man ...,5.0,1487,1983-02-18,102,https://image.tmdb.org/t/p/w440_and_h660_face/y2Kpm60wfXcqdXdUbo7aEa5HLCb.jpg,6347072,,https://themoviedb.org/movie/36912
Movie,8827,0083652,"Bill Cosby, Himself",20120,1983,USA,English,"A concert film in which Bill Cosby discusses weekends, raising children, dentists, and many other situations.",8.3,3040,1983-05-20,105,https://image.tmdb.org/t/p/w440_and_h660_face/t685Vbw4q2PxgnrlBFpgZO607D0.jpg,,,https://themoviedb.org/movie/20120
Movie,8828,0057997,Dead Ringer,22543,1964,USA,English,The working class twin sister of a callous wealthy woman impulsively murders her out of revenge and assumes the identity of the dead woman. But impersonating her dead twin is more complicated and risky than she anticipated.,7.4,2835,1964-02-19,116,https://image.tmdb.org/t/p/w440_and_h660_face/i3IXvFI99sWVcanaaAwJB9rP065.jpg,,,https://themoviedb.org/movie/22543
Movie,8830,0366174,Anacondas: The Hunt for the Blood Orchid,11237,2004,USA,English; Indonesian,"A scientific expedition sets out for Borneo to seek a flower called the Blood Orchid, which could grant longer life. Meanwhile, they run afoul of snakes and each other.",4.6,21435,2004-08-27,97,https://image.tmdb.org/t/p/w440_and_h660_face/gTlVy3wUApAanIAPdx3yz0YOROD.jpg,71,25,https://themoviedb.org/movie/11237
Movie,8831,0324127,Suspect Zero,8080,2004,USA; UK; Germany,English,A mysterious serial killer is hunting other serial killers - and one FBI agent suspects there may be more to the vigilante than they imagine.,5.9,16226,2004-08-27,99,https://image.tmdb.org/t/p/w440_and_h660_face/mHFmLQ7Wrr1ZwV3brJZfZoSmK4f.jpg,13000000,27000000,https://themoviedb.org/movie/8080
Movie,8832,0374330,Warriors of Heaven and Earth (Tian di ying xiong),14797,2003,China; Hong Kong,Mandarin; Japanese,"A Chinese emissary is sent to the Gobi desert to execute a renegade soldier. When a caravan transporting a Buddhist monk and a valuable treasure is threatened by thieves, however, the two warriors might unite to protect the travelers.",6.4,3745,2003-09-23,120,https://image.tmdb.org/t/p/w440_and_h660_face/bCluhB1dwTmtHQjZbc7AxR2A1dX.jpg,,,https://themoviedb.org/movie/14797
Movie,8833,0241025,Vanity Fair,11632,2004,USA; UK; India,English; French; German,"Growing up poor in London, Becky Sharp (Witherspoon) defies her poverty-stricken background and ascends the social ladder alongside her best friend, Amelia.",6.2,17015,2004-09-01,141,https://image.tmdb.org/t/p/w440_and_h660_face/8lC9NZ1axPweIH2dz2nOIaoxo4I.jpg,16123851,23000000,https://themoviedb.org/movie/11632
Movie,8835,0338325,Paparazzi,15644,2004,USA,English; Spanish,A rising Hollywood actor decides to take personal revenge against a group of four persistent photographers to make them pay for almost causing a personal tragedy involving his wife and son.,5.8,13080,2004-09-03,84,https://image.tmdb.org/t/p/w440_and_h660_face/dK4laulnhXgY48qZL60Ph6zXU92.jpg,16605763,20000000,https://themoviedb.org/movie/15644
Movie,8836,0324554,Wicker Park,11208,2004,USA,English,"A young Chicago advertising executive believes a woman he sees in a café is his long-lost love. His belief leads to obsession, as he puts his life on hold in order to trail her.",7.0,44069,2004-09-03,114,https://image.tmdb.org/t/p/w440_and_h660_face/5bJRstV7Ek26OypLrwboLe5z2Y7.jpg,13001257,30000000,https://themoviedb.org/movie/11208
Movie,8838,0071115,Alice Doesn't Live Here Anymore,16153,1974,USA,English,"A recently widowed woman is on the road with her precocious young son, determined to make a new life for herself as a singer.",7.4,15100,1975-05-30,112,https://image.tmdb.org/t/p/w440_and_h660_face/tKDz3LU132rof1PVonpPvRBLWtw.jpg,,,https://themoviedb.org/movie/16153
Movie,8839,0113762,"Mangler, The",13559,1995,USA; UK; Australia; South Africa,English,A laundry folding machine is possessed by a demon from Hell.,3.9,6367,1995-03-03,106,https://image.tmdb.org/t/p/w440_and_h660_face/vwRZOUzIX17luLM69sCC9meM9od.jpg,,,https://themoviedb.org/movie/13559
Movie,8840,0063803,Who's That Knocking at My Door?,42694,1967,USA,English,A young man struggles with the fact that his girlfriend was once raped.,6.8,5467,1978-01-20,90,https://image.tmdb.org/t/p/w440_and_h660_face/zcH6pKZKeImwcBtIH7fSdUyoQ2e.jpg,,,https://themoviedb.org/movie/42694
Movie,8848,0046521,"Vitelloni, I (a.k.a. The Young and the Passionate)",12548,1953,Italy; France,Italian,A character study of five young men at crucial turning points in their lives in a small town in Italy.,8.0,10102,1956-11-07,104,https://image.tmdb.org/t/p/w440_and_h660_face/4bSqvgj7e9adaRu0ZQ4yQgOAjaN.jpg,,,https://themoviedb.org/movie/12548
Movie,8850,0057063,Flipper,19893,1963,USA,English,"Sandy is distraught when, having saved Flipper by pulling out a spear, his father insists the dolphin be released. A grateful Flipper, however, returns the favor when Sandy is threatened by Sharks.",6.0,1176,1963-08-14,87,https://image.tmdb.org/t/p/w440_and_h660_face/MWHG1mAbYKBJoEw4K0SyV8Tuz.jpg,,,https://themoviedb.org/movie/19893
Movie,8851,0073722,Smile,42264,1975,USA,English,"It's time again for California's Young American Miss beauty pageant, the biggest event of the year for Big Bob Freelander and Brenda DiCarlo, who give their all to put on a successful ...",7.2,1633,1975-07-09,113,https://image.tmdb.org/t/p/w440_and_h660_face/6vsUObu6SQgiurTD4XYRJ6FpE48.jpg,,,https://themoviedb.org/movie/42264
Movie,8853,0081528,"Small Circle of Friends, A",104659,1980,USA,English,"Harvard in the 1960's: a time of social upheaval and student unrest. Three students bond together, challenge the system and begin to lose their ideals.",6.0,321,1980-10-09,113,https://image.tmdb.org/t/p/w440_and_h660_face/m1Xo48bijr9Uv1bwvXQJvRC01iP.jpg,,,https://themoviedb.org/movie/104659
Movie,8854,0093624,Night of the Demons,24924,1988,USA,English,"A group of teens party at an abandoned funeral parlor on Halloween night. When an evil force awakens, demonic spirits keep them from leaving and turn their party into a living hell.",6.3,8566,1988-10-14,90,https://image.tmdb.org/t/p/w440_and_h660_face/hRX3a8GgOeiOnrHPO1UcfZLI7Oc.jpg,3109904,1200000,https://themoviedb.org/movie/24924
Movie,8857,0058294,Lilith,60437,1964,USA,English,"Lilith is a about a mysterious young woman in an elite sanitarium in New England, who seems to weave a magical spell all around her. A restless, but sincere young man with an equally ...",7.1,1491,1964-09-27,114,https://image.tmdb.org/t/p/w440_and_h660_face/cwuX89AuX1YPg78L9NdklwHCb0i.jpg,,,https://themoviedb.org/movie/60437
Movie,8859,0270846,SuperBabies: Baby Geniuses 2,31117,2004,Germany; UK; USA,English,A group of smart-talking toddlers find themselves at the center of a media mogul's experiment to crack the code to baby talk. The toddlers must race against time for the sake of babies everywhere.,1.9,24669,2004-08-27,88,https://image.tmdb.org/t/p/w440_and_h660_face/7viULokoVzqrgVj0EljfXDzEKMk.jpg,9109322,,https://themoviedb.org/movie/31117
Movie,8860,0337921,Cellular,9759,2004,USA; Germany,English,A young man receives an emergency phone call on his cell phone from an older woman. The catch? The woman claims to have been kidnapped; and the kidnappers have targeted her husband and child next.,6.5,77585,2004-09-10,94,https://image.tmdb.org/t/p/w440_and_h660_face/hXRL40Flhc8dAvNi135m6YhaVAn.jpg,56422687,25000000,https://themoviedb.org/movie/9759
Movie,8861,0318627,Resident Evil: Apocalypse,1577,2004,Germany; France; UK; Canada; USA,English,"Alice awakes in Raccoon City, only to find it has become infested with zombies and monsters. With the help of Jill Valentine and Carlos Olivera, Alice must find a way out of the city before it is destroyed by a nuclear missile.",6.2,147587,2004-09-10,94,https://image.tmdb.org/t/p/w440_and_h660_face/yzNQSLlZb7NAkA4C5uADfNDJ7hm.jpg,129394835,45000000,https://themoviedb.org/movie/1577
Movie,8864,0339412,Mr. 3000,16232,2004,USA,English,"Aging baseball star who goes by the nickname, Mr. 3000, finds out many years after retirement that he didn't quite reach 3,000 hits. Now at age 47 he's back to try and reach that goal.",5.5,11946,2004-09-17,104,https://image.tmdb.org/t/p/w440_and_h660_face/mfASRupqVhVvJtRYiTW149CVoiu.jpg,21800302,30000000,https://themoviedb.org/movie/16232
Movie,8865,0346156,Sky Captain and the World of Tomorrow,5137,2004,USA; UK; Italy,English; Tibetan; German,"After New York City receives a series of attacks from giant flying robots, a reporter teams up with a pilot in search of their origin, as well as the reason for the disappearances of famous scientists around the world.",6.1,71632,2004-09-17,106,https://image.tmdb.org/t/p/w440_and_h660_face/cO73CS7XKRPfGYh6G36StnhswQc.jpg,57958696,70000000,https://themoviedb.org/movie/5137
Movie,8866,0360201,Wimbledon,11823,2004,UK; France; USA,English; Italian,"A pro tennis player has lost his ambition and has fallen in rank to 119. Fortunately for him, he meets a young player on the women's circuit who helps him recapture his focus for Wimbledon.",6.3,50655,2004-09-17,98,https://image.tmdb.org/t/p/w440_and_h660_face/nwFbj6gXVhbf0vCvCyVUUlD5AdB.jpg,41512007,31000000,https://themoviedb.org/movie/11823
